"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Buffers (Collected)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Buffers (Dirty)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Buffers (Free)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Events captured","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Events captured (Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Events dropped (Entry, Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Events dropped (Exit, Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Events dropped (Unwind, Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Exception unwindings","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Failed chunk flushes (Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Image Infos dropped (Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Instrumented Routines Count","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Prealloc. Pool (Failed Alloc)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Prealloc. Pool (Free)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Reentrant executions (Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Thread Teardowns","\\JP-K2PBKEPVX84C\LogicalDisk(F:)\Disk Write Bytes/sec","\\JP-K2PBKEPVX84C\Processor(_Total)\% Processor Time"
"07/14/2008 09:28:28.265","0","0","512","0"," "," "," "," ","0"," "," ","0","0","512"," ","0"," "," "
"07/14/2008 09:28:29.265","0","0","512","0","0","0","0","0","0","0","0","0","0","512","0","0","0","21.875"
"07/14/2008 09:28:30.265","0","4","497","70000","69997.924575608544","0","0","0","0","0","0","5131","0","501","67290.004864883565","0","0","34.765619999999998"
"07/14/2008 09:28:31.265","75","67","395","2391000","2320720.2333346759","0","0","0","0","0","0","5131","0","462","1905577.279504894","19","106483.16327841864","21.09375"
"07/14/2008 09:28:32.281","138","18","391","3407000","1000419.4354904996","0","0","0","0","0","0","5131","0","454","842484.12510122929","25","21960703.299510509","8.4615384615384652"
"07/14/2008 09:28:33.281","212","39","415","4189000","781983.90775808657","0","0","0","0","0","0","5131","0","454","659869.42072011437","31","32644960.207918722","7.4218800000000034"
"07/14/2008 09:28:34.281","291","61","389","5754000","1564960.3069128883","0","0","0","0","0","0","5131","0","450","1258335.0840441217","52","20446713.396957844","14.453119999999997"
"07/14/2008 09:28:35.296","436","30","420","7476000","1695458.8183780152","0","0","0","0","0","0","5131","0","450","1399217.26564006","72","14707870.917722676","16.153846153846153"
"07/14/2008 09:28:36.296","495","16","429","8264000","787929.69712420111","0","0","0","0","0","0","5131","0","445","655009.55689816771","72","23017466.270995546","6.25"
"07/14/2008 09:28:37.296","564","17","422","9426000","1162034.1771340303","0","0","0","0","0","0","5131","0","439","990014.11777111283","72","14471593.630850527","11.71875"
"07/14/2008 09:28:38.296","765","4","435","12539000","3112874.5991622591","0","0","0","0","0","0","5131","0","439","2654919.0477081197","72","17882415.614443999","26.953130000000002"
"07/14/2008 09:28:39.296","808","6","364","14370000","1830996.479219703","0","0","0","0","0","0","5131","0","439","1544849.0294459402","72","52952986.17794162","14.453119999999997"
"07/14/2008 09:28:40.296","895","107","334","16278000","1907952.2584642477","0","0","0","0","0","0","5131","0","441","1591869.1676203154","74","34077867.290131405","16.40625"
"07/14/2008 09:28:41.296","1031","127","312","18851000","2572936.5259062257","0","0","0","0","0","0","5131","0","439","2171412.4314665715","76","35126429.434403285","21.875"
"07/14/2008 09:28:42.296","1260","34","405","21084000","2232938.7005970017","0","0","0","0","0","0","5131","0","439","1940048.7411131412","76","59767191.250461482","21.09375"
"07/14/2008 09:28:43.296","1350","91","348","23538000","2453900.630341717","0","0","0","0","0","0","5131","0","439","2078339.8385156288","76","69629.180396069452","19.921880000000002"
"07/14/2008 09:28:44.296","1563","7","430","25629000","2090972.5582993517","0","0","0","0","0","0","5131","0","437","1818807.1301693774","76","61603031.528390214","15.234369999999997"
"07/14/2008 09:28:45.296","1626","58","379","27462000","1832952.3961630973","0","0","0","0","0","0","5131","0","437","1546910.8249846697","76","18087466.248142254","14.453130000000003"
"07/14/2008 09:28:46.296","1829","25","411","30259000","2796949.2072951817","0","0","0","0","0","0","5131","0","436","2396201.4848891823","76","16252632.851564413","24.21875"
"07/14/2008 09:28:47.296","1991","0","436","32478000","2218926.3128414052","0","0","0","0","0","0","5131","0","436","1901944.8393126882","76","53475600.156878524","16.796869999999998"
"07/14/2008 09:28:48.296","2032","8","377","34096000","1617203.0623029391","0","0","0","0","0","0","5131","0","436","1359578.0167437876","76","26332495.671332717","12.890630000000003"
"07/14/2008 09:28:49.296","2101","31","405","34765000","669298.59102738719","0","0","0","0","0","0","5131","0","436","584519.76905092713","76","45076109.592421465","7.03125"
"07/14/2008 09:28:50.296","2158","132","302","37336000","2570919.338015011","0","0","0","0","0","0","5131","0","434","2141831.8005348169","76","14679603.430921042","21.09375"
"07/14/2008 09:28:51.296","2365","95","336","40155000","2818942.3279905883","0","0","0","0","0","0","5131","0","431","2418746.5154928425","77","54524836.490522549","24.21875"
"07/14/2008 09:28:52.296","2576","54","371","42967000","2811931.7792697474","0","0","0","0","0","0","5131","0","425","2408907.5571053792","77","24833445.511774648","22.265619999999998"
"07/14/2008 09:28:53.296","2778","48","373","46138000","3170915.1626110552","0","0","0","0","0","0","5131","0","421","2702085.7060771883","77","30219479.48207913","25.390630000000002"
"07/14/2008 09:28:54.296","2896","22","397","47672000","1533955.1340253337","0","0","0","0","0","0","5131","0","420","1301076.9453763831","78","62978253.97692854","17.96875"
"07/14/2008 09:28:55.296","2931","68","352","49005000","1332964.3617186463","0","0","0","0","0","0","5131","0","420","1117798.1144270301","78","30342356.763422098","11.328119999999997"
"07/14/2008 09:28:56.296","3122","20","400","51327000","2321952.556725306","0","0","0","0","0","0","5131","0","420","2007542.9808961311","78","49806342.332359061","21.484380000000002"
"07/14/2008 09:28:57.296","3268","67","350","54466000","3138624.6113162008","0","0","0","0","0","0","5131","0","417","2654953.4598006308","78","0","26.171869999999998"
"07/14/2008 09:28:58.296","3442","6","411","56331000","1865118.2988806076","0","0","0","0","0","0","5131","0","417","1611205.193931069","78","61476667.281309515","17.1875"
"07/14/2008 09:28:59.296","3521","36","381","58121000","1789953.9290373067","0","0","0","0","0","0","5131","0","417","1515588.9908150586","78","22584762.699139193","14.84375"
"07/14/2008 09:29:00.296","3718","2","415","60766000","2644919.5950173656","0","0","0","0","0","0","5131","0","417","2263698.1840656623","78","20970882.489715911","22.65625"
"07/14/2008 09:29:01.296","3739","3","320","62662000","1895969.7283139981","0","0","0","0","0","0","5131","0","417","1593483.5579092356","78","51379403.659278676","16.015630000000002"
"07/14/2008 09:29:02.296","3857","115","302","64891000","2228939.596066637","0","0","0","0","0","0","5131","0","417","1891617.7374391113","78","36699165.458044395","18.359369999999998"
"07/14/2008 09:29:03.296","4038","31","385","66495000","1603963.1610752575","0","0","0","0","0","0","5131","0","416","1398155.8879410799","78","47184836.285189658","15.234380000000003"
"07/14/2008 09:29:04.296","4153","25","387","68225000","1729902.3396772111","0","0","0","0","0","0","5131","0","412","1491480.7995841845","78","14421201.862001257","14.0625"
"07/14/2008 09:29:05.296","4190","87","325","69840000","1615005.5729989607","0","0","0","0","0","0","5131","0","412","1355550.6776820119","78","15990839.180571277","12.5"
"07/14/2008 09:29:06.296","4391","11","400","71929000","2088939.9276911442","0","0","0","0","0","0","5131","0","411","1815119.8020234511","78","62191875.528486028","19.921869999999998"
"07/14/2008 09:29:07.296","4487","68","341","74407000","2477935.3385919789","0","0","0","0","0","0","5131","0","409","2091111.4327126853","78","196602.86967307981","19.921880000000002"
"07/14/2008 09:29:08.296","4717","29","380","77553000","3145849.7599670063","0","0","0","0","0","0","5131","0","409","2686685.6888035578","78","25164622.18365287","28.125"
"07/14/2008 09:29:09.296","4895","0","409","79983000","2430000.5396513771","0","0","0","0","0","0","5131","0","409","2070146.4597354482","78","61243405.600856304","32.8125"
"07/14/2008 09:29:10.296","4930","10","382","80985000","1001970.8703912495","0","0","0","0","0","0","5131","0","409","845670.41440671438","78","45873866.340691268","13.671869999999997"
"07/14/2008 09:29:11.296","4968","125","267","83150000","2164896.7952055898","0","0","0","0","0","0","5131","0","392","1660038.8627543251","88","18873468.265464637","17.96875"
"07/14/2008 09:29:12.296","5150","47","344","84850000","1699967.6177081533","0","0","0","0","0","0","5131","0","391","1476238.8794653898","88","46660743.170243844","15.625"
"07/14/2008 09:29:13.296","5213","145","246","87521000","2670968.3619259759","0","0","0","0","0","0","5131","0","391","2230525.5790455672","88","16777017.273380112","22.265630000000002"
"07/14/2008 09:29:14.296","5481","35","355","90065000","2543933.7213076423","0","0","0","0","0","0","5131","0","390","2215904.2676636502","88","60742097.448239237","23.4375"
