"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Buffers (Collected)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Buffers (Dirty)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Buffers (Free)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Events captured","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Events captured (Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Events dropped (Entry, Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Events dropped (Exit, Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Events dropped (Unwind, Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Exception unwindings","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Failed chunk flushes (Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Image Infos dropped (Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Instrumented Routines Count","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Prealloc. Pool (Failed Alloc)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Prealloc. Pool (Free)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Reentrant executions (Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Thread Teardowns","\\JP-K2PBKEPVX84C\LogicalDisk(F:)\Disk Write Bytes/sec","\\JP-K2PBKEPVX84C\Processor(_Total)\% Processor Time"
"07/11/2008 12:29:05.406","0","0","512","0"," "," "," "," ","0"," "," ","0","0","512"," ","0"," "," "
"07/11/2008 12:29:15.406","717","38","379","12121000","1213864.8265733079","0","0","0","0","0","0","809","0","417","500630.96261443687","75","15334012.375344712","14.492187000000001"
"07/11/2008 12:29:25.406","1773","97","306","30290000","1816849.0068653282","0","0","0","0","0","0","809","0","403","769909.59110277414","79","26484811.856126823","19.687500000000004"
"07/11/2008 12:29:35.421","2860","17","383","46671000","1635497.4403359003","0","0","0","0","0","0","809","0","400","689288.63811429136","88","28796569.749075484","18.291732168486739"
"07/11/2008 12:29:45.421","3912","53","330","64453000","1778150.5477578093","0","0","0","0","0","0","809","0","383","753318.54941659782","91","31145527.410032801","20.703125"
"07/11/2008 12:29:55.421","4979","13","350","81062000","1660852.9654046712","0","0","0","0","0","0","809","0","363","697757.13983736455","111","25643510.587524593","19.921875"
"07/11/2008 12:30:05.421","6140","4","327","99900000","1883745.5505187584","0","0","0","0","0","0","809","0","331","798984.60542797903","118","32515156.152585626","21.562499999999996"
"07/11/2008 12:30:15.421","7136","50","287","116673000","1677254.2066539158","0","0","0","0","0","0","809","0","337","704038.97792832763","144","25966702.242360942","19.687500000000004"
"07/11/2008 12:30:25.421","8372","41","293","136685000","2001116.3846918296","0","0","0","0","0","0","809","0","334","851757.90986608039","148","28370577.754405703","22.109374999999996"
"07/11/2008 12:30:35.421","9395","63","266","153690000","1700475.732054729","0","0","0","0","0","0","809","0","329","716231.37846989138","163","29002542.896931302","19.374999999999996"
"07/11/2008 12:30:45.421","10312","98","230","169297000","1560655.6572239709","0","0","0","0","0","0","809","0","328","661306.11036591069","163","24592504.455269214","21.367186999999998"
"07/11/2008 12:30:55.421","11215","78","248","183452000","1415460.4923005663","0","0","0","0","0","0","809","0","326","591861.08023855719","197","24856701.410880774","19.765624999999996"
"07/11/2008 12:31:05.421","12267","57","270","200303000","1685052.1758341182","0","0","0","0","0","0","809","0","327","715766.08554535068","201","25804067.644035518","18.203124999999996"
"07/11/2008 12:31:15.421","13429","89","237","219834000","1953040.8370364774","0","0","0","0","0","0","809","0","326","830710.83549041778","201","29156902.3574595","20.742187999999995"
"07/11/2008 12:31:25.421","14565","4","234","238280000","1844549.0469898139","0","0","0","0","0","0","809","0","324","776097.36142842774","214","32035979.05222936","20.546874999999996"
"07/11/2008 12:31:35.421","15701","36","290","255935000","1765438.2394526445","0","0","0","0","0","0","809","0","326","750507.14491441939","225","30205714.50970085","19.570312000000001"
"07/11/2008 12:31:45.421","16843","61","267","274870000","1893461.7295982332","0","0","0","0","0","0","809","0","328","798433.66216285364","245","29840804.861540299","21.250000000000004"
"07/11/2008 12:31:55.421","17837","18","268","290902000","1603153.2732581364","0","0","0","0","0","0","809","0","328","671155.33798883623","275","24291848.77103867","18.085938000000002"
"07/11/2008 12:32:05.421","19007","62","268","309935000","1903248.6309383349","0","0","0","0","0","0","809","0","330","805323.76415034349","295","30354636.722276498","20.390624999999996"
"07/11/2008 12:32:15.421","20152","69","261","328676000","1874045.5048218661","0","0","0","0","0","0","809","0","330","791237.49168566358","307","30153465.570449498","21.914062000000001"
"07/11/2008 12:32:25.421","20651","2","327","335374000","669779.15950524039","0","0","0","0","0","0","809","0","329","266172.81790710712","350","14267152.870802714","17.460938000000002"
"07/11/2008 12:32:35.421","21356","91","238","347623000","1224868.5233500605","0","0","0","0","0","0","809","0","329","465846.92867375578","435","14898817.130457358","16.718750000000004"
"07/11/2008 12:32:45.421","22604","90","240","368039000","2041524.8788662981","0","0","0","0","0","0","809","0","330","868346.94780199323","436","31877585.413875386","22.617187000000005"
"07/11/2008 12:32:55.421","23713","14","316","384816000","1677664.8103923856","0","0","0","0","0","0","809","0","330","708597.43692031479","445","29172738.491581704","19.53125"
"07/11/2008 12:33:05.421","24836","6","233","404553000","1973641.6391488153","0","0","0","0","0","0","809","0","332","835781.68582209572","447","32669958.74488508","22.812500000000004"
"07/11/2008 12:33:15.421","25977","7","324","421619000","1706553.9077712146","0","0","0","0","0","0","809","0","331","717744.71446905471","463","27006656.178579647","20.898437999999999"
"07/11/2008 12:33:25.421","27029","78","252","439884000","1826449.194247989","0","0","0","0","0","0","809","0","330","776204.60856511269","469","30992341.095978204","21.250000000000004"
"07/11/2008 12:33:35.421","28275","12","318","459054000","1916943.750608817","0","0","0","0","0","0","809","0","330","806396.13770329265","488","29157339.628415234","22.851562000000001"
"07/11/2008 12:33:45.421","29413","42","288","478115000","1906047.0951734001","0","0","0","0","0","0","809","0","330","805684.53717337234","499","33195929.803611353","22.148438000000002"
"07/11/2008 12:33:55.421","30614","7","323","497133000","1901723.9600421637","0","0","0","0","0","0","809","0","330","804842.11858879193","504","28107676.121586479","22.734374999999996"
"07/11/2008 12:34:05.421","31500","48","280","512286000","1515273.2089347602","0","0","0","0","0","0","809","0","328","641882.25108340627","506","25039224.489409663","19.687500000000004"
"07/11/2008 12:34:15.421","32506","53","278","528497000","1621053.5247468001","0","0","0","0","0","0","809","0","331","677916.16429050453","544","24307424.711402029","21.914062000000001"
"07/11/2008 12:34:25.421","33714","11","319","547462000","1896446.6469409172","0","0","0","0","0","0","809","0","330","806423.41275168979","548","31672657.747682318","21.015625000000004"
"07/11/2008 12:34:35.421","34927","9","321","567194000","1973143.7263611935","0","0","0","0","0","0","809","0","330","829990.02886116039","558","31201209.348155085","22.851562999999999"
"07/11/2008 12:34:45.421","35956","100","231","585453000","1825842.5026900289","0","0","0","0","0","0","809","0","331","771025.51976047223","571","27688088.078911278","21.015625000000004"
"07/11/2008 12:34:55.421","37059","19","312","602185000","1673156.8526640439","0","0","0","0","0","0","809","0","331","715702.14348722273","571","31987706.301660035","18.320312000000005"
"07/11/2008 12:35:05.421","38126","74","257","620297000","1811137.0448654541","0","0","0","0","0","0","809","0","331","758944.31909091491","601","27845278.497952346","21.015625000000004"
"07/11/2008 12:35:15.421","39248","47","284","637916000","1761860.3487825035","0","0","0","0","0","0","809","0","331","738594.3777028172","637","25809953.538933426","20.117187999999999"
"07/11/2008 12:35:25.421","40327","8","323","654841000","1692450.0587397483","0","0","0","0","0","0","809","0","331","714577.4140622369","649","27050005.001357384","19.218749999999996"
"07/11/2008 12:35:35.421","41277","100","234","671710000","1686851.8761624948","0","0","0","0","0","0","809","0","334","707739.80904189183","671","29365843.828102801","20.429686999999998"
"07/11/2008 12:35:45.421","41546","41","291","674956000","324590.6520634928","0","0","0","0","0","0","809","0","332","88891.73999299985","693","6452242.9808541602","14.804687999999999"
"07/11/2008 12:35:55.421","42588","60","270","691619000","1666249.3860243126","0","0","0","0","0","0","809","0","330","695252.18102628435","776","26954138.041356221","18.710937000000005"
"07/11/2008 12:36:05.421","43752","2","326","709690000","1807051.7761889626","0","0","0","0","0","0","809","0","328","768870.48157031031","778","27118482.703754682","20.195313000000002"
"07/11/2008 12:36:15.421","44694","73","255","726171000","1648038.5945870769","0","0","0","0","0","0","809","0","328","691950.1181506752","787","28043447.909725986","19.921875"
"07/11/2008 12:36:25.421","45757","42","287","743024000","1685266.1594375828","0","0","0","0","0","0","809","0","329","715881.22492746939","788","27642939.322923116","20.351562000000001"
"07/11/2008 12:36:35.421","46792","88","242","760667000","1764249.3803196161","0","0","0","0","0","0","809","0","330","739056.09507073334","802","23700823.97814595","21.718749999999996"
"07/11/2008 12:36:45.421","47764","73","258","776310000","1564254.3096649367","0","0","0","0","0","0","809","0","331","666796.72352131712","803","29119251.855196744","18.75"
"07/11/2008 12:36:55.421","48938","36","296","794761000","1845048.0375967603","0","0","0","0","0","0","809","0","332","774746.28068807686","822","25430528.595676556","22.382813000000002"
"07/11/2008 12:37:05.421","49905","65","267","811032000","1627049.8140896072","0","0","0","0","0","0","809","0","332","691825.26083739591","823","28687908.72923306","18.515625000000004"
"07/11/2008 12:37:15.421","50986","12","277","828470000","1743754.758759907","0","0","0","0","0","0","809","0","333","735751.61112576432","838","30153969.663507752","20.625000000000004"
"07/11/2008 12:37:25.421","52005","15","272","845250000","1677935.3683843678","0","0","0","0","0","0","809","0","336","709138.7850114454","841","25335651.307776757","23.359375000000004"
"07/11/2008 12:37:35.421","52851","17","302","858372000","1312171.7170097362","0","0","0","0","0","0","809","0","319","546649.21733901801","850","21885685.068587344","19.257811999999998"
"07/11/2008 12:37:45.421","53857","37","301","874737000","1636458.3016302465","0","0","0","0","0","0","809","0","338","697047.83861953474","876","27782050.489378221","18.984374999999996"
"07/11/2008 12:37:55.421","54958","64","280","893124000","1838648.2688557552","0","0","0","0","0","0","809","0","344","780106.0513873403","885","28743280.89567342","21.367188000000002"
"07/11/2008 12:38:05.421","56082","3","343","910372000","1724750.7483865442","0","0","0","0","0","0","809","0","346","725934.4703705376","899","28729342.81103174","19.648436999999998"
"07/11/2008 12:38:15.421","57150","21","309","928268000","1789546.5393047356","0","0","0","0","0","0","809","0","344","758242.54835449997","908","28647796.97920369","20.742187999999995"
"07/11/2008 12:38:25.421","58188","70","275","945759000","1749052.5461112978","0","0","0","0","0","0","809","0","345","739577.73437099904","918","25388776.772102915","19.882812000000005"
"07/11/2008 12:38:35.421","59138","0","255","961441000","1568151.723695904","0","0","0","0","0","0","809","0","348","660929.45296930429","941","26589184.639178421","17.929687999999999"
"07/11/2008 12:38:45.421","60301","68","280","979845000","1840351.8157331033","0","0","0","0","0","0","809","0","348","771602.59782713605","977","30257998.182203539","21.132812000000001"
"07/11/2008 12:38:55.421","61358","69","279","996998000","1715250.0838255584","0","0","0","0","0","0","809","0","348","724323.62117040693","989","27636136.549805865","20.195313000000002"
"07/11/2008 12:39:05.421","62248","3","345","1010210000","1321163.1292405764","0","0","0","0","0","0","809","0","348","555718.29112379404","1026","23180255.490012404","21.210936999999998"
"07/11/2008 12:39:15.421","62688","14","327","1016942000","673179.73401002004","0","0","0","0","0","0","809","0","341","227918.63853847416","1103","10908138.811873185","15.312499999999996"
"07/11/2008 12:39:25.421","63764","9","278","1035330000","1838745.4163681604","0","0","0","0","0","0","809","0","349","790717.72734036262","1117","27059830.321959015","20.820313000000002"
"07/11/2008 12:39:35.421","64914","0","321","1053412000","1808149.5222476565","0","0","0","0","0","0","809","0","350","775034.96350231883","1127","27949914.127779141","21.835937000000005"
"07/11/2008 12:39:45.421","65888","69","281","1070005000","1659241.6820164996","0","0","0","0","0","0","809","0","350","712983.94048870145","1127","28631672.071990293","20.195313000000002"
"07/11/2008 12:39:55.421","66855","5","305","1085453000","1544766.5547092645","0","0","0","0","0","0","809","0","351","665700.98710182542","1128","24280152.717485536","19.570312000000001"
"07/11/2008 12:40:05.421","67990","31","320","1103623000","1816950.0328520879","0","0","0","0","0","0","809","0","351","774846.39128839935","1141","28002762.708274364","21.953124999999996"
"07/11/2008 12:40:15.421","69075","11","340","1121024000","1740051.5388186155","0","0","0","0","0","0","809","0","351","744974.65213653818","1150","26429523.126449555","20.429688000000002"
"07/11/2008 12:40:25.421","70106","1","350","1137627000","1660252.2353222435","0","0","0","0","0","0","809","0","351","712271.90827142424","1159","28424193.449292183","20.820311999999998"
"07/11/2008 12:40:35.421","71145","40","308","1155198000","1757049.3898968392","0","0","0","0","0","0","809","0","348","751104.26517028862","1174","26224703.82284699","20.507812999999999"
"07/11/2008 12:40:45.421","72062","23","321","1169973000","1477459.2000607769","0","0","0","0","0","0","809","0","348","634867.16818465397","1174","28335755.10997504","21.562499999999996"
"07/11/2008 12:40:55.421","73003","11","317","1185175000","1520127.459430991","0","0","0","0","0","0","809","0","328","642268.65090337046","1183","22985245.542772572","22.070312000000001"
"07/11/2008 12:41:05.421","73993","63","285","1201726000","1655084.9682734546","0","0","0","0","0","0","809","0","348","715005.70621239382","1215","27314747.12342551","19.414063000000002"
"07/11/2008 12:41:15.421","75075","31","305","1219102000","1737549.3221658661","0","0","0","0","0","0","809","0","349","749428.74195833434","1216","25066379.307192065","19.882812000000005"
"07/11/2008 12:41:25.421","76067","107","242","1236303000","1720051.6094927876","0","0","0","0","0","0","809","0","349","732056.4049314874","1228","29208573.470188309","20.156249999999996"
"07/11/2008 12:41:35.421","77160","40","309","1253035000","1673152.0944611498","0","0","0","0","0","0","809","0","349","720381.57410017936","1237","24228375.09536415","19.296875000000004"
"07/11/2008 12:41:45.421","78221","24","327","1269933000","1689733.0136878465","0","0","0","0","0","0","809","0","351","723997.69846228079","1257","29473647.572242133","20.039063000000002"
"07/11/2008 12:41:55.421","79272","23","328","1286911000","1697769.8046455809","0","0","0","0","0","0","809","0","351","721453.06873686437","1286","27437387.217689853","20.703125"
"07/11/2008 12:42:05.421","80363","5","298","1305100000","1818835.9560673498","0","0","0","0","0","0","809","0","351","779958.93648003205","1304","30665672.215844911","20.3125"
"07/11/2008 12:42:15.421","81488","9","342","1322756000","1765560.6534782446","0","0","0","0","0","0","809","0","351","755818.25616096193","1316","25485972.830622986","21.09375"
"07/11/2008 12:42:25.421","81893","5","347","1328979000","622282.11193668551","0","0","0","0","0","0","809","0","352","246053.72696260709","1359","14507614.965458807","17.148437000000005"
"07/11/2008 12:42:35.421","82548","111","241","1340683000","1170365.7599038521","0","0","0","0","0","0","809","0","352","449129.36031922069","1444","16853727.72913475","17.500000000000004"
"07/11/2008 12:42:45.421","83770","4","348","1358907000","1822348.6591157811","0","0","0","0","0","0","809","0","352","788793.67737829674","1444","31871306.892199058","20.820313000000002"
"07/11/2008 12:42:55.421","84847","7","345","1376532000","1762449.5535660579","0","0","0","0","0","0","809","0","352","752258.56817113725","1453","28016657.281756166","21.250000000000004"
"07/11/2008 12:43:05.421","85943","13","319","1394844000","1831149.0607666529","0","0","0","0","0","0","809","0","352","786332.32566618221","1453","28723629.760910112","23.007812000000005"
"07/11/2008 12:43:15.421","86836","71","281","1409946000","1510157.1033609682","0","0","0","0","0","0","809","0","352","641759.57055315503","1466","23769232.025103312","19.101562999999999"
"07/11/2008 12:43:25.421","87941","69","284","1428033000","1808646.4522910183","0","0","0","0","0","0","809","0","353","780089.40427537845","1467","25118795.520133335","21.875"
"07/11/2008 12:43:35.421","89098","15","338","1445950000","1791650.3382618609","0","0","0","0","0","0","809","0","353","763528.23619447497","1485","29732859.05176704","22.617187000000005"
"07/11/2008 12:43:45.421","90075","81","272","1462989000","1703849.7504674727","0","0","0","0","0","0","809","0","353","727975.13073018868","1496","29942515.342442703","21.406250000000004"
"07/11/2008 12:43:55.421","91254","9","344","1481037000","1804751.0972053071","0","0","0","0","0","0","809","0","353","776056.37143519614","1499","27320808.496314462","23.124999999999996"
"07/11/2008 12:44:05.421","92213","14","334","1496857000","1581946.5349053838","0","0","0","0","0","0","809","0","348","677687.29618206993","1502","28684956.933647834","24.257812999999995"
"07/11/2008 12:44:15.421","93113","10","261","1512427000","1556961.0360779688","0","0","0","0","0","0","809","0","351","659887.48590365821","1538","22350493.464946296","18.945312000000001"
"07/11/2008 12:44:25.421","94373","74","277","1532720000","2029244.5454304598","0","0","0","0","0","0","809","0","351","874088.21318669722","1541","29684948.778868441","23.828125"
"07/11/2008 12:44:35.421","95474","25","325","1549902000","1718150.1695216266","0","0","0","0","0","0","809","0","350","731088.39668192796","1554","29428087.314842228","21.796875000000004"
"07/11/2008 12:44:45.421","96592","2","349","1567668000","1776548.8169095446","0","0","0","0","0","0","809","0","351","764989.96032962087","1564","30520055.104859743","21.015625000000004"
"07/11/2008 12:44:55.421","97656","2","348","1585019000","1735050.3644862981","0","0","0","0","0","0","809","0","351","746519.64391329919","1573","29424822.228373777","21.015625000000004"
"07/11/2008 12:45:05.421","98625","96","254","1602181000","1716147.1122424153","0","0","0","0","0","0","809","0","350","727974.76547055366","1602","26112014.486999359","21.132812999999995"
"07/11/2008 12:45:15.421","99824","94","256","1621528000","1934638.328657483","0","0","0","0","0","0","809","0","350","828374.59352777561","1629","31254760.47783985","22.187500000000004"
"07/11/2008 12:45:25.421","100940","52","298","1639050000","1752159.5316020285","0","0","0","0","0","0","809","0","350","751810.43596243788","1641","29208720.586697035","21.132812000000001"
"07/11/2008 12:45:35.421","101515","7","345","1647313000","826276.58814145601","0","0","0","0","0","0","809","0","352","336621.06212272932","1685","14842254.657083146","19.999999999999996"
