"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Buffers (Collected)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Buffers (Dirty)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Buffers (Free)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Events captured","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Events captured (Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Events dropped (Entry, Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Events dropped (Exit, Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Events dropped (Unwind, Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Exception unwindings","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Failed chunk flushes (Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Image Infos dropped (Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Instrumented Routines Count","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Prealloc. Pool (Failed Alloc)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Prealloc. Pool (Free)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Reentrant executions (Delta)","\\JP-K2PBKEPVX84C\Kernel FBT Agent\Thread Teardowns","\\JP-K2PBKEPVX84C\LogicalDisk(F:)\Disk Write Bytes/sec","\\JP-K2PBKEPVX84C\Processor(_Total)\% Processor Time"
"07/11/2008 12:00:56.921","0","0","512","0"," "," "," "," ","0"," "," ","0","0","512"," ","0"," "," "
"07/11/2008 12:01:06.921","2175","52","426","8953000","896314.24273821688","0","0","0","0","0","0","182","0","478","12.814500510498354","84","17226020.456242517","23.945313000000002"
"07/11/2008 12:01:16.921","4496","28","448","18349000","939563.86623472243","0","0","0","0","0","0","182","0","476","0.49998077172984379","88","21798483.273510106","25.195312000000001"
"07/11/2008 12:01:26.921","6727","147","327","27889000","953961.15828752972","0","0","0","0","0","0","182","0","474","3.5998534275001122","115","19356498.276150361","25.351562999999999"
"07/11/2008 12:01:36.921","9200","142","331","37965000","1007557.4741754262","0","0","0","0","0","0","182","0","473","1.7999240308810711","129","21466229.978106752","25.195312000000001"
"07/11/2008 12:01:46.921","10831","129","343","44495000","652975.27278848493","0","0","0","0","0","0","182","0","472","3.6998598917571122","162","13277090.816132683","25.351562999999999"
"07/11/2008 12:01:56.921","13363","48","425","54491000","999558.89390420413","0","0","0","0","0","0","182","0","473","1.4999383161827793","176","23098851.677373514","25"
"07/11/2008 12:02:06.921","15856","17","452","64500000","1000861.1954701088","0","0","0","0","0","0","182","0","469","3.8998487984148507","204","19770215.886184912","24.648437000000001"
"07/11/2008 12:02:16.921","18287","4","464","74262000","976154.17635719851","0","0","0","0","0","0","182","0","468","6.3996995786581339","251","20529417.086789224","24.179687999999999"
"07/11/2008 12:02:26.921","19601","0","466","79493000","523082.35815644421","0","0","0","0","0","0","182","0","466","6.599777411264637","300","13728919.368808223","20.546874999999996"
"07/11/2008 12:02:36.921","20804","91","373","84596000","510278.17765244906","0","0","0","0","0","0","182","0","464","13.699414136465906","390","10121192.761215709","22.265625"
"07/11/2008 12:02:46.921","23283","63","401","94616000","1001961.7058780135","0","0","0","0","0","0","182","0","464","1.1999541387760642","399","19123902.70074648","26.015624999999996"
"07/11/2008 12:02:56.921","25533","5","459","103552000","893563.53100068995","0","0","0","0","0","0","182","0","464","1.6999306207488507","412","19804580.515856668","24.687499999999996"
"07/11/2008 12:03:06.921","27695","103","361","112728000","917562.07396331022","0","0","0","0","0","0","182","0","464","3.8998388060777134","441","21468706.22358916","25.468749999999996"
"07/11/2008 12:03:16.921","29629","134","330","120767000","803868.47136637464","0","0","0","0","0","0","182","0","464","0.29998823412105036","444","16917454.878222834","24.335936999999998"
"07/11/2008 12:03:26.921","31634","86","378","128667000","789961.6530745757","0","0","0","0","0","0","182","0","464","3.9998058383522821","480","17357595.814249612","24.296874999999996"
"07/11/2008 12:03:36.921","33753","15","446","137021000","835372.70276298572","0","0","0","0","0","0","182","0","461","1.4999509865267879","492","16383055.055553874","21.484375"
"07/11/2008 12:03:46.921","35780","152","310","145793000","877164.23780317907","0","0","0","0","0","0","182","0","462","3.5998532331183819","521","19854960.1085038","22.929688000000002"
"07/11/2008 12:03:56.921","37568","197","263","153151000","735770.01461969886","0","0","0","0","0","0","182","0","460","6.2997432618973948","566","15389273.629534813","17.851561999999998"
"07/11/2008 12:04:06.921","39236","0","459","159034000","588276.22651063022","0","0","0","0","0","0","182","0","459","6.4997373318359619","615","14333782.341470134","21.328124999999996"
"07/11/2008 12:04:16.921","40442","99","361","164161000","512679.04027662316","0","0","0","0","0","0","182","0","460","13.699439929373391","705","10039295.166116323","22.382813000000002"
"07/11/2008 12:04:26.921","42637","120","340","173212000","905063.32333294488","0","0","0","0","0","0","182","0","460","1.1999513733283989","714","19220929.893565476","23.710936999999998"
"07/11/2008 12:04:36.921","45040","57","403","182763000","955053.1401871345","0","0","0","0","0","0","182","0","460","1.6999165933599922","727","19074955.284711681","25.703125000000004"
"07/11/2008 12:04:46.921","47207","174","287","192052000","928870.42362600192","0","0","0","0","0","0","182","0","461","2.3999235834884325","747","20952420.84921186","25.546875000000004"
"07/11/2008 12:04:56.921","49278","193","267","200584000","853164.88609183335","0","0","0","0","0","0","182","0","460","1.7999259200249649","759","18118729.483183075","25.937500000000004"
"07/11/2008 12:05:06.921","51196","147","312","208145000","756068.21349397395","0","0","0","0","0","0","182","0","459","4.0998276356636598","795","16610629.658408184","23.867187999999995"
"07/11/2008 12:05:16.921","53268","44","415","216179000","803367.87703402701","0","0","0","0","0","0","182","0","459","1.4999400243353753","807","18151107.821143787","20.273437000000005"
